duplicate_group_id,duplicate_count,source_entries,Material,Text,Tensile_value,Yield_value,Elongation_value,cluster_number,cluster_label
689,2,"690,2531",AISI 8620 Steel,"Normalized, 50 mm (2 In.) Round",600.0,360.0,27.0,9,Normalized – general-purpose steel (round normalized stock)
690,2,"691,2448",AISI 8620 Steel,"Normalized, Machined To 13.7 mm, Pseudocarburized, Reheated To 775C, 150C Temper",938.0,772.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
691,2,"692,2975",AISI 6150 Steel,"Oil Quenched 845C (1550F), 595C (1100F) Temper, 100 mm (4 In.) Round",896.0,745.0,19.0,6,Quenched (oil) & tempered – high-strength structural steel
692,2,"693,3052",AISI 5150 Steel,"Oil Quenched From 830C (1525F), 595C (1100F) Temper, 13 mm (0.5 In.) Round",993.0,903.0,19.0,6,Quenched (oil) & tempered – high-strength structural steel
693,2,"694,2401",AISI 8620 Steel,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 800C, 150C Temper",958.0,765.0,16.0,0,Carburized – quenched (oil) – wear-resistant surface steel
694,2,"695,2449",AISI 8620 Steel,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 13 mm (0.5 In.) Round",1225.0,965.0,14.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
695,2,"696,2460",AISI 8620 Steel,"Mock Carburized, Reheated And Oil Quenched, 150C (300F) Temper, 25 mm (1 In.) Round",876.0,580.0,20.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
696,2,"697,2045",AISI 5160 Steel,"Oil Quenched From 830C (1525F), 595C (1100F) Temper, 100 mm (4 In.) Round",889.0,615.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel
697,2,"698,2407",AISI 8620 Steel,"Direct Quenched From Pot, 230C (450F) Temper, Carburized",1250.0,926.0,12.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
698,2,"699,2481",AISI 8620 Steel,"Quenched From Carburizing Box, 50 mm (2 In.) Round",745.0,560.0,25.0,2,Quenched (oil) – general-purpose steel (tested)
699,2,"700,2451",AISI 8620 Steel,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 25 mm (1 In.) Round",855.0,560.0,19.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
700,2,"701,2438",AISI 8620H Steel,Annealed 13 mm (0.5 In.) Round,530.0,385.0,31.0,3,Normalized – easy-to-machine stock (cold drawn)
701,2,"702,3103",AISI 6150H Steel,"Oil Quenched 845C (1550F), 650C (1200F) Temper, 25 mm (1 In.) Round",972.0,896.0,18.0,6,Quenched (oil) & tempered – high-strength structural steel
702,2,"703,2409",AISI 8620 Steel,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 775C, 150C Temper",903.0,710.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
703,2,"704,2410",AISI 8620 Steel,"Normalized (Heated To 915C Air Cooled), 13 mm (0.5 In.) Round",660.0,370.0,26.0,4,Normalized (air cooled) – general-purpose steel
704,2,"705,2452",AISI 8620H Steel,"Direct Quenched From Pot, 150C (300F) Temper, Carburized",1324.0,1036.0,12.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
705,2,"706,2446",AISI 8620 Steel,"Mock Carburized, Reheated And Quenched, 150C (300F) Temper, 50 mm (2 In.) Round",807.0,505.0,23.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
706,2,"707,3081",AISI 6150H Steel,"Oil Quenched 845C (1550F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",1240.0,1225.0,14.0,6,Quenched (oil) & tempered – high-strength structural steel
707,2,"708,2974",AISI 6150 Steel,"Oil Quenched 845C (1550F), 595C (1100F) Temper, 50 mm (2 In.) Round",1020.0,910.0,17.0,6,Quenched (oil) & tempered – high-strength structural steel
708,2,"709,2068",AISI 51B60 Steel,"Oil Quenched From 830C (1525F), 540C (1000F) Temper, 100 mm (4 In.) Round",965.0,703.0,18.0,6,Quenched (oil) & tempered – high-strength structural steel
709,2,"710,2600",AISI 8620 Steel,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 100 mm (4 In.) Round",675.0,385.0,25.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
710,2,"711,2411",AISI 4815H Steel,"Pseudocarburized, Reheated To 775C (1430F) And Oil Quenched, 150C (300F) Temper, 25 mm (1 In.) Round",1025.0,855.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
711,2,"712,3049",AISI 5150H Steel,"Oil Quenched From 830C (1525F), 650C (1200F) Temper, 13 mm (0.5 In.) Round",938.0,834.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel
712,2,"713,2584",AISI 8620H Steel,"Normalized, Machined To 13.7 mm, Pseudocarburized, Reheated To 775C, 150C Temper",938.0,772.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
713,2,"714,2480",AISI 8620H Steel,"Single Quenched And Tempered (150C (300F)), Carburized",1300.0,1033.0,11.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
714,2,"715,2483",AISI 8620H Steel,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 775C, 150C Temper",903.0,710.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
715,2,"716,2619",AISI 8620H Steel,Annealed 25 mm (1 In.) Round,540.0,385.0,31.0,3,Normalized – easy-to-machine stock (cold drawn)
716,2,"717,2421",AISI 8620 Steel,"Carburized, Box Cooled, Reheated And Double Quenched, 150C (300F) Temper, 13 mm (0.5 In.) Round",917.0,570.0,20.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
717,2,"718,2417",AISI 8620 Steel,"Mock Carburized, Reheated And Oil Quenched, 150C (300F) Temper, 100 mm (4 In.) Round",675.0,400.0,24.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
718,2,"719,2385",AISI 8617 Steel,"Heat Treated, Machined, Pseudocarburized, Reheated To 800C (1470F), 150C (300F) Temper",786.0,530.0,22.0,0,Carburized – quenched (oil) – wear-resistant surface steel
719,2,"720,2435",AISI 8620 Steel,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 845C, 150C Temper",1050.0,855.0,17.0,0,Carburized – quenched (oil) – wear-resistant surface steel
720,2,"721,2970",AISI 5150 Steel,"Normalized, 100 mm (4 In.) Round",841.0,435.0,18.0,9,Normalized – general-purpose steel (round normalized stock)
721,2,"722,2422",AISI 8620 Steel,Annealed 13 mm (0.5 In.) Round,530.0,385.0,31.0,3,Normalized – easy-to-machine stock (cold drawn)
722,2,"723,2415",AISI 8620H Steel,"Normalized, 13 mm (0.5 In.) Round",635.0,360.0,26.0,9,Normalized – general-purpose steel (round normalized stock)
723,2,"724,2535",AISI 8620H Steel,"Normalized, 50 mm (2 In.) Round",600.0,360.0,27.0,9,Normalized – general-purpose steel (round normalized stock)
724,2,"725,3058",AISI 6150H Steel,"Oil Quenched 845C (1550F), 595C (1100F) Temper, 100 mm (4 In.) Round",896.0,745.0,19.0,6,Quenched (oil) & tempered – high-strength structural steel
725,2,"726,2455",AISI 8620H Steel,"Quenched From Carburizing Box, 50 mm (2 In.) Round",745.0,560.0,25.0,2,Quenched (oil) – general-purpose steel (tested)
726,2,"727,2992",AISI 6150H Steel,"Oil Quenched 845C (1550F), 650C (1200F) Temper, 100 mm (4 In.) Round",841.0,650.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel
727,2,"728,3039",AISI 6150 Steel,"Oil Quenched 845C (1550F), 650C (1200F) Temper, 50 mm (2 In.) Round",924.0,800.0,19.0,6,Quenched (oil) & tempered – high-strength structural steel
728,2,"729,2520",AISI 8622 Steel,"Heat Treated, Machined To 13.7 mm Rounds, Pseudocarburized, 865C (1590F) Reheat, 150C (300F) Temper",1510.0,1093.0,13.0,0,Carburized – quenched (oil) – wear-resistant surface steel
729,2,"730,2441",AISI 8620H Steel,"Normalized, 25 mm (1 In.) Round",635.0,360.0,26.0,9,Normalized – general-purpose steel (round normalized stock)
730,2,"731,2388",AISI 8617 Steel,"Double Quenched, 150C (300F) Temper",820.0,550.0,23.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
731,2,"732,2605",AISI 8620H Steel,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 50 mm (2 In.) Round",786.0,495.0,22.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
732,2,"733,2963",AISI 5140 Steel,"Annealed 830C (1525F), 25 mm (1 In.) Round",570.0,290.0,28.0,7,Annealed – easy-to-machine – round annealed stock
733,2,"734,3079",AISI 6150H Steel,"Normalized, 13 mm (0.5 In.) Round",972.0,640.0,20.0,9,Normalized – general-purpose steel (round normalized stock)
734,2,"735,2501",AISI 8622H Steel,"Heat Treated, Machined To 13.7 mm Rounds, Pseudocarburized, 820C (1510F) Reheat, 150C (300F) Temper",1451.0,1041.0,13.0,0,Carburized – quenched (oil) – wear-resistant surface steel
735,2,"736,2903",AISI 4150 Steel,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",1160.0,731.0,11.0,4,Normalized (air cooled) – general-purpose steel
736,2,"737,2576",AISI 8622 Steel,"Heat Treated, Machined To 13.7 mm Rounds, Pseudocarburized, 150C (300F) Temper",1524.0,1149.0,13.0,0,Carburized – quenched (oil) – wear-resistant surface steel
737,2,"738,2711",AISI 8620 Steel,"Normalized, 25 mm (1 In.) Round",635.0,360.0,26.0,9,Normalized – general-purpose steel (round normalized stock)
738,2,"739,2001",AISI 51B60H Steel,"Oil Quenched From 830C (1525F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",1170.0,1070.0,14.0,6,Quenched (oil) & tempered – high-strength structural steel
739,2,"740,3069",AISI 6150 Steel,"Oil Quenched 845C (1550F), 595C (1100F) Temper, 13 mm (0.5 In.) Round",1105.0,1090.0,16.0,6,Quenched (oil) & tempered – high-strength structural steel
740,2,"741,3200",AISI 6150 Steel,"Oil Quenched 845C (1550F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",1240.0,1225.0,14.0,6,Quenched (oil) & tempered – high-strength structural steel
741,2,"742,2450",AISI 8620H Steel,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 13 mm (0.5 In.) Round",1225.0,965.0,14.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
742,2,"743,2468",AISI 8620H Steel,"Normalized, Machined To 25 mm, Pseudocarburized, Oil Quenched, 150C Temper",1075.0,876.0,14.0,0,Carburized – quenched (oil) – wear-resistant surface steel
743,2,"744,2453",AISI 8620H Steel,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 800C, 150C Temper",958.0,765.0,16.0,0,Carburized – quenched (oil) – wear-resistant surface steel
744,2,"745,2493",AISI 8622H Steel,"Heat Treated, Machined To 25 mm (1 In.) Rounds, Pseudocarburized, 865C (1590F) Reheat, 150C (300F) Temper",1250.0,900.0,13.0,0,Carburized – quenched (oil) – wear-resistant surface steel
745,2,"746,2477",AISI 8620H Steel,"Mock Carburized, Reheated And Quenched, 150C (300F) Temper, 50 mm (2 In.) Round",807.0,505.0,23.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
746,2,"747,1978",AISI 5160 Steel,"Annealed, 25 mm (1 In.) Round",724.0,275.0,17.0,3,Normalized – easy-to-machine stock (cold drawn)
747,2,"748,2573",AISI 8620 Steel,"Normalized, Machined To 13.7 mm, Pseudocarburized, Oil Quenched, 150C Temper",1110.0,924.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
748,2,"749,2547",AISI 8620H Steel,"Double Quenched And Tempered (150C (300F)), Carburized",917.0,572.0,20.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
749,2,"750,2564",AISI 8622 Steel,"Heat Treated, Machined To 25 mm (1 In.) Rounds, Pseudocarburized, 820C (1510F) Reheat, 150C (300F) Temper",1204.0,805.0,14.0,0,Carburized – quenched (oil) – wear-resistant surface steel
750,2,"751,2434",AISI 8620 Steel,"Normalized, 100 mm (4 In.) Round",565.0,360.0,28.0,9,Normalized – general-purpose steel (round normalized stock)
751,2,"752,2425",AISI 8620 Steel,Annealed 25 mm (1 In.) Round,540.0,385.0,31.0,3,Normalized – easy-to-machine stock (cold drawn)
752,2,"753,3177",AISI 8630 Steel,"Water Quenched 845C (1550F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",958.0,910.0,18.0,10,Quenched (water) & tempered – high-strength structural steel
753,2,"754,3041",AISI 8630 Steel,"Oil Quenched 845C (1550F), 455C (850F) Temper",979.0,841.0,16.0,6,Quenched (oil) & tempered – high-strength structural steel
754,2,"755,2405",AISI 8620 Steel,"Single Quenched And Tempered (150C (300F)), Carburized",1300.0,1033.0,11.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
755,2,"756,2432",AISI 8620 Steel,"Double Quenched And Tempered (230C (450F)), Carburized",898.0,533.0,22.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
756,2,"757,2423",AISI 8620 Steel,"Normalized, Machined To 13.7 mm, Pseudocarburized, Reheated To 800C, 150C Temper",1040.0,848.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel
757,2,"758,2997",AISI 8630 Steel,Normalized,620.0,550.0,16.0,2,Quenched (oil) – general-purpose steel (tested)
758,2,"759,2378",AISI 8617H Steel,"Heat Treated, Machined, Pseudocarburized, Reheated To 855C (1570F), 150C (300F) Temper",834.0,625.0,19.0,0,Carburized – quenched (oil) – wear-resistant surface steel
759,2,"760,2488",AISI 8620H Steel,"Normalized, Machined To 13.7 mm, Pseudocarburized, Reheated To 840C, 150C Temper",1095.0,910.0,16.0,0,Carburized – quenched (oil) – wear-resistant surface steel
760,2,"761,2563",AISI 8622 Steel,"Heat Treated, Machined To 13.7 mm Rounds, Pseudocarburized, 775C (1430F) Reheat, 150C (300F) Temper",1198.0,693.0,11.0,0,Carburized – quenched (oil) – wear-resistant surface steel
761,2,"762,2419",AISI 5120 Steel,"Heat Treated, Machined To 13.7 mm, Pseudocarburized, Reheated To 845C (1550F), 150C (300F) Temper",979.0,786.0,16.0,0,Carburized – quenched (oil) – wear-resistant surface steel
762,2,"763,2387",AISI 8617H Steel,"Heat Treated, Machined, Pseudocarburized, Reheated To 800C (1470F), 150C (300F) Temper",786.0,530.0,22.0,0,Carburized – quenched (oil) – wear-resistant surface steel
763,2,"764,2561",AISI 8622H Steel,"Heat Treated, Machined To 13.7 mm Rounds, Pseudocarburized, 865C (1590F) Reheat, 150C (300F) Temper",1510.0,1093.0,13.0,0,Carburized – quenched (oil) – wear-resistant surface steel
764,2,"765,2436",AISI 8620H Steel,"Quenched From Carburizing Box, 13 mm (0.5 In.) Round",1325.0,1035.0,12.0,2,Quenched (oil) – general-purpose steel (tested)
765,2,"766,2533",AISI 8622H Steel,"Heat Treated, Machined To 13.7 mm Rounds, Pseudocarburized, 775C (1430F) Reheat, 150C (300F) Temper",1198.0,693.0,11.0,0,Carburized – quenched (oil) – wear-resistant surface steel
766,2,"767,3204",AISI 8630 Steel,"Normalized, 25 mm (1 In.) Round",650.0,425.0,23.0,9,Normalized – general-purpose steel (round normalized stock)
767,2,"768,2439",AISI 8620H Steel,"Normalized (Heated To 915C Air Cooled), 13 mm (0.5 In.) Round",660.0,370.0,26.0,4,Normalized (air cooled) – general-purpose steel
768,2,"769,3015",AISI 8630 Steel,"Water Quenched 845C (1550F), 480C (900F) Temper, 50 mm (2 In.) Round",895.0,738.0,19.0,10,Quenched (water) & tempered – high-strength structural steel
769,2,"770,3182",AISI 8630H Steel,"Water Quenched 845C (1550F), 480C (900F) Temper, 100 mm (4 In.) Round",780.0,595.0,21.0,10,Quenched (water) & tempered – high-strength structural steel
770,2,"771,2442",AISI 8620H Steel,"Carburized, Box Cooled, Reheated And Double Quenched, 150C (300F) Temper, 13 mm (0.5 In.) Round",917.0,570.0,20.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
771,2,"772,2554",AISI 8620H Steel,"Quenched From Carburizing Box, 25 mm (1 In.) Round",931.0,758.0,16.0,2,Quenched (oil) – general-purpose steel (tested)
772,2,"773,2392",AISI 8620 Steel,"Normalized, 13 mm (0.5 In.) Round",635.0,360.0,26.0,9,Normalized – general-purpose steel (round normalized stock)
773,2,"774,3183",AISI 8630 Steel,"Water Quenched 845C (1550F), 595C (1100F) Temper, 25 mm (1 In.) Round",814.0,695.0,18.0,10,Quenched (water) & tempered – high-strength structural steel
774,2,"775,3141",AISI 8630 Steel,"Normalized, 13 mm (0.5 In.) Round",655.0,425.0,25.0,9,Normalized – general-purpose steel (round normalized stock)
775,2,"776,2995",AISI 6150H Steel,"Oil Quenched 845C (1550F), 595C (1100F) Temper, 25 mm (1 In.) Round",1090.0,1035.0,16.0,6,Quenched (oil) & tempered – high-strength structural steel
776,2,"777,2510",AISI 8620H Steel,"Cooled In Carburizing Box, Reheated And Quenched, 13 mm (0.5 In.) Round",1296.0,1035.0,11.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
777,2,"778,2673",AISI 8620 Steel,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 50 mm (2 In.) Round",786.0,495.0,22.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
778,2,"779,3112",AISI 8630 Steel,"Annealed, 25 mm (1 In.) Round",565.0,370.0,29.0,3,Normalized – easy-to-machine stock (cold drawn)
779,2,"780,2478",AISI 8620H Steel,"Direct Quenched From Pot, 230C (450F) Temper, Carburized",1250.0,926.0,12.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
780,2,"781,2490",AISI 8622 Steel,"Heat Treated, Machined To 25 mm (1 In.) Rounds, Pseudocarburized, 865C (1590F) Reheat, 150C (300F) Temper",1250.0,900.0,13.0,0,Carburized – quenched (oil) – wear-resistant surface steel
781,2,"782,2472",AISI 8620H Steel,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 25 mm (1 In.) Round",855.0,560.0,19.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
782,2,"783,3032",AISI 8630 Steel,"Water Quenched 845C (1550F), 595C (1100F) Temper, 13 mm (0.5 In.) Round",924.0,910.0,19.0,10,Quenched (water) & tempered – high-strength structural steel
783,2,"784,3023",AISI 8630H Steel,"Water Quenched 845C (1550F), 540C (1000F) Temper, 25 mm (1 In.) Round",931.0,850.0,18.0,10,Quenched (water) & tempered – high-strength structural steel
784,2,"785,3162",AISI 8630H Steel,"Normalized, 50 mm (2 In.) Round",640.0,425.0,26.0,9,Normalized – general-purpose steel (round normalized stock)
785,2,"786,2418",AISI 8620 Steel,"Single Quenched And Tempered (230C (450F)), Carburized",1157.0,833.0,14.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant)
786,2,"787,3037",AISI 86B30H Steel,Normalized,620.0,550.0,16.0,2,Quenched (oil) – general-purpose steel (tested)
787,2,"788,3018",AISI 8630H Steel,"Water Quenched 845C (1550F), 480C (900F) Temper, 13 mm (0.5 In.) Round",1050.0,1035.0,16.0,10,Quenched (water) & tempered – high-strength structural steel
788,2,"789,2647",AISI 8620H Steel,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 845C, 150C Temper",1050.0,855.0,17.0,0,Carburized – quenched (oil) – wear-resistant surface steel
789,2,"790,2020",AISI 5160H Steel,"Oil Quenched From 830C (1525F), 650C (1200F) Temper, 25 mm (1 In.) Round",889.0,765.0,20.0,6,Quenched (oil) & tempered – high-strength structural steel
790,2,"791,2579",AISI 8620H Steel,"Mock Carburized, Reheated And Oil Quenched, 150C (300F) Temper, 100 mm (4 In.) Round",675.0,400.0,24.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant)
